id,email,password,first_name,last_name,affiliation,role,is_activated,newsletter,previous_newsletter_state,facebook_id,twitter_id,linkedin_id,google_id,username,orcid_id,preferred_link,terms
449,test+gigadb449@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb449,"Hospital da Sra. da Oliveira, GMR",user,f,t,f,,,,,test+gigadb449@gigasciencejournal.com,,EBI,true
450,test+gigadb450@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb450,Institu de Robotica e Informatica Industrial,user,f,f,t,,,,,test+gigadb450@gigasciencejournal.com,,EBI,true
451,test+gigadb451@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb451,BGI,user,t,t,f,,,,,test+gigadb451@gigasciencejournal.com,,EBI,true
452,test+gigadb452@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb452,Yunnan Agricultural University,"",f,t,f,,,,,test+gigadb452@gigasciencejournal.com,,EBI,true
453,test+gigadb453@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb453,"Computational and Systems Biology, Genome Institute of Singapore, 60 Biopolis Street, 138672 Singapore","",f,t,f,,,,,test+gigadb453@gigasciencejournal.com,,EBI,true
454,test+gigadb454@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb454,Johns Hopkins University,user,t,t,f,,,,,test+gigadb454@gigasciencejournal.com,,NCBI,true
455,test+gigadb455@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb455,Johns Hopkins University,user,t,t,f,,,,,test+gigadb455@gigasciencejournal.com,,NCBI,true
456,test+gigadb456@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb456,"IARI, New DElhi",user,t,t,f,,,,,test+gigadb456@gigasciencejournal.com,,NCBI,true
457,test+gigadb457@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb457,Research,user,f,f,t,,,,,test+gigadb457@gigasciencejournal.com,,EBI,true
458,test+gigadb458@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb458,NIH,user,t,f,t,,,,,test+gigadb458@gigasciencejournal.com,,NCBI,true
459,test+gigadb459@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb459,"Translational Medicine Research Center, Shanxi Medical University, Taiyuan, Shanxi 030001,
China","",f,t,f,,,,,test+gigadb459@gigasciencejournal.com,,EBI,true
460,test+gigadb460@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb460,Phd student,user,t,t,f,,,,,test+gigadb460@gigasciencejournal.com,,NCBI,true
461,test+gigadb461@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb461,University of Milano Bicocca,user,f,f,t,,,,,test+gigadb461@gigasciencejournal.com,,EBI,true
462,test+gigadb462@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb462,Northeastern University,user,f,f,t,,,,,test+gigadb462@gigasciencejournal.com,,EBI,true
463,test+gigadb463@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb463,Northeastern University,user,f,f,t,,,,,test+gigadb463@gigasciencejournal.com,,EBI,true
464,test+gigadb464@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb464,Agrochemistry and Food Technology Institute (IATA-CSIC),"",t,t,f,,,,,test+gigadb464@gigasciencejournal.com,,EBI,true
465,test+gigadb465@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb465,University of Warsaw,user,t,f,t,,,,,test+gigadb465@gigasciencejournal.com,,EBI,true
466,test+gigadb466@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb466,CU Boulder,user,f,f,t,,,,,test+gigadb466@gigasciencejournal.com,,EBI,true
467,test+gigadb467@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb467,CU Boulder,user,f,f,t,,,,,test+gigadb467@gigasciencejournal.com,,EBI,true
468,test+gigadb468@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb468,"University of Colorado, Boulder",user,f,t,f,,,,,test+gigadb468@gigasciencejournal.com,,EBI,true
469,test+gigadb469@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb469,testdb,user,f,t,f,,,,,test+gigadb469@gigasciencejournal.com,,EBI,true
470,test+gigadb470@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb470,Jim,user,f,t,f,,,,,test+gigadb470@gigasciencejournal.com,,EBI,true
471,test+gigadb471@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb471,poland,user,f,t,f,,,,,test+gigadb471@gigasciencejournal.com,,EBI,true
472,test+gigadb472@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb472,"Pest Management and Biocontrol Research Unit, Arid Land Agricultural Research Center, USDA Agricultural Research Services, Maricopa, AZ, USA","",t,t,f,,,,,test+gigadb472@gigasciencejournal.com,,EBI,true
473,test+gigadb473@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb473,"Department of Electrical and Computer Engineering, Carnegie Mellon University, 5000 Forbes Avenue, 15213
Pittsburgh, PA, USA","",t,t,f,,,,,test+gigadb473@gigasciencejournal.com,,EBI,true
474,test+gigadb474@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb474,Emory University,user,f,t,f,,,,,test+gigadb474@gigasciencejournal.com,,NCBI,true
475,test+gigadb475@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb475,Emory University,user,f,t,f,,,,,test+gigadb475@gigasciencejournal.com,,NCBI,true
476,test+gigadb476@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb476,Emory University,user,f,t,f,,,,,test+gigadb476@gigasciencejournal.com,,EBI,true
477,test+gigadb477@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb477,"GenOuest Core Facility, Universit´e de Rennes, Campus de Beaulieu, 35042 Rennes Cedex, France","",f,t,f,,,,,test+gigadb477@gigasciencejournal.com,,EBI,true
478,test+gigadb478@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb478,University of Pennsyvania,user,t,f,t,,,,,test+gigadb478@gigasciencejournal.com,,NCBI,true
479,test+gigadb479@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb479,"BGI-Hong Kong, Hong Kong 999077, China","",t,t,f,,,,,test+gigadb479@gigasciencejournal.com,,EBI,true
480,test+gigadb480@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb480,Siena Heights University,user,t,t,f,,,,,test+gigadb480@gigasciencejournal.com,,EBI,true
481,test+gigadb481@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb481,CIRAD,user,t,f,t,,,,,test+gigadb481@gigasciencejournal.com,,NCBI,true
482,test+gigadb482@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb482,Sechenov Moscow Medical University,user,f,f,t,,,,,test+gigadb482@gigasciencejournal.com,,NCBI,true
483,test+gigadb483@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb483,"Complete Genomics, Inc., 2071 Stierlin Court, Mountain View, CA 94043","",t,t,f,,,,,test+gigadb483@gigasciencejournal.com,,EBI,true
484,test+gigadb484@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb484,Institute of Reseach for Development,user,t,t,f,,,,,test+gigadb484@gigasciencejournal.com,,EBI,true
485,test+gigadb485@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb485,Lund University,user,f,f,t,,,,,test+gigadb485@gigasciencejournal.com,,EBI,true
486,test+gigadb486@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb486,Research Assistant,user,f,f,t,,,,,test+gigadb486@gigasciencejournal.com,,NCBI,true
487,test+gigadb487@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb487,OHSU,user,t,t,f,,,,,test+gigadb487@gigasciencejournal.com,,NCBI,true
488,test+gigadb488@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb488,Wayne State University,user,t,t,f,,,,,test+gigadb488@gigasciencejournal.com,,NCBI,true
489,test+gigadb489@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb489,Vanderbilt University,user,t,f,t,,,,,test+gigadb489@gigasciencejournal.com,,NCBI,true
490,test+gigadb490@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb490,Johns Hopkins University ,user,f,f,t,,,,,test+gigadb490@gigasciencejournal.com,,EBI,true
491,test+gigadb491@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb491,University of Utah,user,f,t,f,,,,,test+gigadb491@gigasciencejournal.com,,NCBI,true
492,test+gigadb492@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb492,AUTH,user,t,t,f,,,,,test+gigadb492@gigasciencejournal.com,,EBI,true
493,test+gigadb493@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb493,BGI,user,t,t,f,,,,,test+gigadb493@gigasciencejournal.com,,EBI,true
494,test+gigadb494@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb494,"Laboratório de Ecologia e Evolução, Escola de Artes, Ciências e Humanidades, Universidade de São Paulo – USP, Av. Arlindo Bettio, 1000, CEP 03828-000, São Paulo, SP, Brazil.","",f,t,f,,,,,test+gigadb494@gigasciencejournal.com,,EBI,true
495,test+gigadb495@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb495,Walter and Eliza Hall Institute of Medical Research,user,t,f,t,,,,,test+gigadb495@gigasciencejournal.com,,EBI,true
496,test+gigadb496@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb496,Institute of Biomedical Chemistry,user,f,t,f,,,,,test+gigadb496@gigasciencejournal.com,,EBI,true
497,test+gigadb497@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb497,National Institutes of Health,user,f,f,t,,,,,test+gigadb497@gigasciencejournal.com,,EBI,true
498,test+gigadb498@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb498,Broad Institute of Harvard and MIT,user,t,f,f,,,,,test+gigadb498@gigasciencejournal.com,,NCBI,true
499,test+gigadb499@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb499,BGI,user,t,t,f,,,,,test+gigadb499@gigasciencejournal.com,,NCBI,true
500,test+gigadb500@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb500,Ifremer,user,t,t,f,,,,,test+gigadb500@gigasciencejournal.com,,EBI,true
501,test+gigadb501@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb501,Korea Advanced Institute of Science & Technology,user,t,t,f,,,,,test+gigadb501@gigasciencejournal.com,,EBI,true
502,test+gigadb502@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb502,china,user,f,t,f,,,,,test+gigadb502@gigasciencejournal.com,,NCBI,true
503,test+gigadb503@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb503,china,user,t,t,f,,,,,test+gigadb503@gigasciencejournal.com,,NCBI,true
504,test+gigadb504@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb504,Inserm,user,f,f,t,,,,,test+gigadb504@gigasciencejournal.com,,NCBI,true
505,test+gigadb505@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb505,ilri,user,f,t,f,,,,,test+gigadb505@gigasciencejournal.com,,EBI,true
506,test+gigadb506@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb506,OICR,user,f,t,f,,,,,test+gigadb506@gigasciencejournal.com,,NCBI,true
507,test+gigadb507@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb507,"Department of Computer Science, University of Leizig",user,t,f,t,,,,,test+gigadb507@gigasciencejournal.com,,EBI,true
508,test+gigadb508@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb508,CEA,user,t,f,t,,,,,test+gigadb508@gigasciencejournal.com,,EBI,true
509,test+gigadb509@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb509,"G B PUAT Pant Nagar, INDIA",user,t,t,f,,,,,test+gigadb509@gigasciencejournal.com,,EBI,true
510,test+gigadb510@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb510,Southwest University,user,t,t,f,,,,,test+gigadb510@gigasciencejournal.com,,NCBI,true
511,test+gigadb511@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb511,Wellcome Trust Centre for Human Genetics,"",f,t,f,,,,,test+gigadb511@gigasciencejournal.com,,EBI,true
512,test+gigadb512@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb512,Institut Pasteur de Madagascar,user,t,f,t,,,,,test+gigadb512@gigasciencejournal.com,,EBI,true
513,test+gigadb513@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb513,Associate Professor,user,t,t,f,,,,,test+gigadb513@gigasciencejournal.com,,NCBI,true
514,test+gigadb514@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb514,BGI,user,f,t,f,,,,,test+gigadb514@gigasciencejournal.com,,NCBI,true
515,test+gigadb515@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb515,BGI,user,t,t,f,,,,,test+gigadb515@gigasciencejournal.com,,NCBI,true
516,test+gigadb516@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb516,CHDI foundation,user,t,t,f,,,,,test+gigadb516@gigasciencejournal.com,,EBI,true
517,test+gigadb517@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb517,BGI,user,t,t,f,,,,,test+gigadb517@gigasciencejournal.com,,NCBI,true
518,test+gigadb518@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb518,"Whitney Laboratory for Marine Bioscience, University of Florida, 9505 Ocean Shore Blvd., St Augustine, FL, 32080, USA","",f,t,f,,,,,test+gigadb518@gigasciencejournal.com,,EBI,true
519,test+gigadb519@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb519,CSI,user,t,f,t,,,,,test+gigadb519@gigasciencejournal.com,,EBI,true
520,test+gigadb520@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb520,china,user,t,t,f,,,,,test+gigadb520@gigasciencejournal.com,,NCBI,true
521,test+gigadb521@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb521,ICRISAT,user,t,t,f,,,,,test+gigadb521@gigasciencejournal.com,,EBI,true
522,test+gigadb522@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb522,University of Massachusetts Amherst,user,f,f,t,,,,,test+gigadb522@gigasciencejournal.com,,NCBI,true
523,test+gigadb523@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb523,MPI Tuebingen,user,t,f,t,,,,,test+gigadb523@gigasciencejournal.com,,EBI,true
524,test+gigadb524@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb524,MGH,user,f,f,t,,,,,test+gigadb524@gigasciencejournal.com,,EBI,true
525,test+gigadb525@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb525,Universidade Federal de Goiás,user,t,f,t,,,,,test+gigadb525@gigasciencejournal.com,,EBI,true
526,test+gigadb526@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb526,The University of Hong Kong,user,f,t,f,,,,,test+gigadb526@gigasciencejournal.com,,NCBI,true
527,test+gigadb527@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb527,University of New Mexico,user,t,f,t,,,,,test+gigadb527@gigasciencejournal.com,,NCBI,true
528,test+gigadb528@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb528,ifremer,user,t,t,f,,,,,test+gigadb528@gigasciencejournal.com,,EBI,true
529,test+gigadb529@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb529,Johns Hopkins University,user,t,f,f,,,,,test+gigadb529@gigasciencejournal.com,,NCBI,true
530,test+gigadb530@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb530,JHU,user,t,t,f,,,,,test+gigadb530@gigasciencejournal.com,,EBI,true
531,test+gigadb531@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb531,AAFC,user,t,t,f,,,,,test+gigadb531@gigasciencejournal.com,,NCBI,true
532,test+gigadb532@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb532,The Walter and Eliza Hall Institute of Medical Research,"",f,t,f,,,,,test+gigadb532@gigasciencejournal.com,,EBI,true
533,test+gigadb533@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb533,ILRI,user,t,t,f,,,,,test+gigadb533@gigasciencejournal.com,,EBI,true
534,test+gigadb534@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb534,McMaster University,user,t,f,t,,,,,test+gigadb534@gigasciencejournal.com,,NCBI,true
535,test+gigadb535@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb535,McMaster University,user,f,f,t,,,,,test+gigadb535@gigasciencejournal.com,,NCBI,true
536,test+gigadb536@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb536,LMU,user,f,t,f,,,,,test+gigadb536@gigasciencejournal.com,,NCBI,true
537,test+gigadb537@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb537,ucla,user,t,f,t,,,,,test+gigadb537@gigasciencejournal.com,,NCBI,true
538,test+gigadb538@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb538,BGI,user,t,t,f,,,,,test+gigadb538@gigasciencejournal.com,,EBI,true
539,test+gigadb539@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb539,shanghai pulmonary hospital,user,f,t,f,,,,,test+gigadb539@gigasciencejournal.com,,EBI,true
540,test+gigadb540@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb540,gay porn inc,user,f,t,f,,,,,test+gigadb540@gigasciencejournal.com,,DDBJ,true
541,test+gigadb541@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb541,Laval University,"",f,t,f,,,,,test+gigadb541@gigasciencejournal.com,,EBI,true
542,test+gigadb542@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb542,Johns Hopkins University,user,t,t,f,,,,,test+gigadb542@gigasciencejournal.com,,NCBI,true
543,test+gigadb543@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb543,"Center for Environmental Studies, Universitas Gadjah Mada",user,f,t,f,,,,,test+gigadb543@gigasciencejournal.com,,EBI,true
544,test+gigadb544@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb544,Ibaraki University,user,t,t,f,,,,,test+gigadb544@gigasciencejournal.com,,DDBJ,true
545,test+gigadb545@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb545,"Bioinformatics and Genomics Department, Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, Dr. Aiguader 88, Barcelona 08003, Spain","",f,t,f,,,,,test+gigadb545@gigasciencejournal.com,,EBI,true
546,test+gigadb546@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb546,University of Brasilia,user,t,f,t,,,,,test+gigadb546@gigasciencejournal.com,,EBI,true
547,test+gigadb547@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb547,Mahidol University,user,t,t,f,,,,,test+gigadb547@gigasciencejournal.com,,NCBI,true
548,test+gigadb548@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb548,"Universität des Saarlandes, IMED, Kardiologie",user,t,f,t,,,,,test+gigadb548@gigasciencejournal.com,,NCBI,true
549,test+gigadb549@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb549,Vilnius University,user,t,f,t,,,,,test+gigadb549@gigasciencejournal.com,,EBI,true
550,test+gigadb550@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb550,USDA ARS,"",f,t,f,,,,,test+gigadb550@gigasciencejournal.com,,EBI,true
551,test+gigadb551@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb551,"Center for Microbial Genetics and Genomics, Northern Arizona University, Flagstaff, Arizona, USA","",f,t,f,,,,,test+gigadb551@gigasciencejournal.com,,EBI,true
552,test+gigadb552@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb552,TANUVAS,user,t,t,f,,,,,test+gigadb552@gigasciencejournal.com,,NCBI,true
553,test+gigadb553@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb553,zkchen1995@163.com,user,f,t,f,,,,,test+gigadb553@gigasciencejournal.com,,EBI,true
554,test+gigadb554@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb554,"Department of Biology, Brigham Young University, Provo, UT, USA","",f,t,f,,,,,test+gigadb554@gigasciencejournal.com,,EBI,true
555,test+gigadb555@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb555,Princeton University,user,t,f,t,,,,,test+gigadb555@gigasciencejournal.com,,EBI,true
556,test+gigadb556@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb556,Sichuan Agricultural University,user,t,t,f,,,,,test+gigadb556@gigasciencejournal.com,,NCBI,true
557,test+gigadb557@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb557,Mayo Clinic,user,f,f,t,,,,,test+gigadb557@gigasciencejournal.com,,NCBI,true
558,test+gigadb558@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb558,The University of Auckland,user,t,t,f,,,,,test+gigadb558@gigasciencejournal.com,,EBI,true
559,test+gigadb559@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb559,NJMU,user,f,t,f,,,,,test+gigadb559@gigasciencejournal.com,,EBI,true
560,test+gigadb560@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb560,NJMU,user,t,t,f,,,,,test+gigadb560@gigasciencejournal.com,,EBI,true
561,test+gigadb561@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb561,Oklahoma Medical Research Foundation,user,t,t,f,,,,,test+gigadb561@gigasciencejournal.com,,NCBI,true
562,test+gigadb562@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb562,"School of Informatics and Computing, Indiana University, Bloomington, Indiana 47405","",f,t,f,,,,,test+gigadb562@gigasciencejournal.com,,EBI,true
563,test+gigadb563@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb563,"Crystal Genetics, Inc.",user,t,t,f,,,,,test+gigadb563@gigasciencejournal.com,,EBI,true
564,test+gigadb564@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb564,Mayo Clinic,user,t,t,f,,,,,test+gigadb564@gigasciencejournal.com,,NCBI,true
565,test+gigadb565@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb565,Mayo,user,t,f,t,,,,,test+gigadb565@gigasciencejournal.com,,NCBI,true
566,test+gigadb566@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb566,Jackson Laboratory,user,t,f,t,,,,,test+gigadb566@gigasciencejournal.com,,NCBI,true
567,test+gigadb567@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb567,South African National Bioinformatics Institute,user,t,f,t,,,,,test+gigadb567@gigasciencejournal.com,,EBI,true
568,test+gigadb568@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb568,UET Taxila Pakistan,user,t,f,t,,,,,test+gigadb568@gigasciencejournal.com,,EBI,true
569,test+gigadb569@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb569,Neuropsychiatric Research Institute,user,f,f,t,,,,,test+gigadb569@gigasciencejournal.com,,NCBI,true
570,test+gigadb570@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb570,BGI,user,t,t,f,,,,,test+gigadb570@gigasciencejournal.com,,EBI,true
571,test+gigadb571@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb571,BGI,user,t,t,f,,,,,test+gigadb571@gigasciencejournal.com,,EBI,true
572,test+gigadb572@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb572,academia sinica,user,t,f,t,,,,,test+gigadb572@gigasciencejournal.com,,NCBI,true
573,test+gigadb573@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb573,MET' Institute of Engineering,user,t,t,f,,,,,test+gigadb573@gigasciencejournal.com,,EBI,true
574,test+gigadb574@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb574,KU Leuven,user,f,f,t,,,,,test+gigadb574@gigasciencejournal.com,,EBI,true
575,test+gigadb575@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb575,ICRISAT,user,t,t,f,,,,,test+gigadb575@gigasciencejournal.com,,NCBI,true
576,test+gigadb576@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb576,"PhD student-Universidad del Rosario, Genetics Unit",user,t,f,t,,,,,test+gigadb576@gigasciencejournal.com,,NCBI,true
577,test+gigadb577@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb577,The University of Hong Kong,user,t,f,t,,,,,test+gigadb577@gigasciencejournal.com,,NCBI,true
578,test+gigadb578@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb578,The University of Hong Kong,user,t,t,f,,,,,test+gigadb578@gigasciencejournal.com,,NCBI,true
579,test+gigadb579@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb579,BGI,user,t,t,f,,,,,test+gigadb579@gigasciencejournal.com,,NCBI,true
580,test+gigadb580@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb580,Sichuan University,user,t,f,t,,,,,test+gigadb580@gigasciencejournal.com,,EBI,true
581,test+gigadb581@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb581,The University of Hong Kong,user,f,f,t,,,,,test+gigadb581@gigasciencejournal.com,,NCBI,true
582,test+gigadb582@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb582,Korea Polar Research Institute,user,t,f,t,,,,,test+gigadb582@gigasciencejournal.com,,EBI,true
583,test+gigadb583@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb583,Tokyo Metropolitan University,user,t,t,f,,,,,test+gigadb583@gigasciencejournal.com,,NCBI,true
584,test+gigadb584@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb584,Monash University,user,t,t,f,,,,,test+gigadb584@gigasciencejournal.com,,EBI,true
585,test+gigadb585@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb585,UC Davis,user,t,f,t,,,,,test+gigadb585@gigasciencejournal.com,,NCBI,true
586,test+gigadb586@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb586,Virginia Tech,user,t,t,f,,,,,test+gigadb586@gigasciencejournal.com,,NCBI,true
587,test+gigadb587@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb587,riken,user,t,f,t,,,,,test+gigadb587@gigasciencejournal.com,,DDBJ,true
